Date,Sector,Price,Volume,%Change,Volatility
43935,Communication Services,163.41,58.821,0.010575139,0.010482271
43934,Communication Services,158.29,57.953,-0.031332232,0.029632986
43930,Communication Services,158.14,76.337,-0.000947628,0.02148516
43929,Communication Services,157.06,66.801,-0.006829392,0.004159035
43928,Communication Services,154.51,80.398,-0.016235833,0.006651359
43927,Communication Services,153.48,84.798,-0.006666235,0.006766728
43924,Communication Services,143.84,68.74,-0.062809487,0.039699274
43923,Communication Services,147.07,70.646,0.022455506,0.060291455
43922,Communication Services,144.44,77.52,-0.017882641,0.028523377
43921,Communication Services,150.35,99.666,0.040916644,0.041577373
43920,Communication Services,151.13,82.605,0.005187895,0.02526404
43917,Communication Services,145.91,80.55,-0.0345398,0.028091723
43916,Communication Services,152.14,97.109,0.042697553,0.054615056
43915,Communication Services,143.46,110.242,-0.057052715,0.070534091
43914,Communication Services,145.77,103.652,0.016102049,0.05172823
43913,Communication Services,137.76,104.521,-0.054949578,0.050241088
43910,Communication Services,138.3,152.618,0.003919861,0.041626979
43909,Communication Services,145.02,99.576,0.048590022,0.031586574
43908,Communication Services,142.65,116.399,-0.016342573,0.045914278
43907,Communication Services,146.78,108.847,0.02895198,0.032028086
43906,Communication Services,141.15,116.551,-0.038356724,0.047594442
43903,Communication Services,157.61,120.74,0.116613532,0.109580519
43902,Communication Services,144.33,132.927,-0.084258613,0.142038056
43901,Communication Services,158.45,84.572,0.097831359,0.128757054
43900,Communication Services,165.62,95.507,0.045250868,0.037180022
43899,Communication Services,158.44,111.858,-0.043352252,0.062651867
43896,Communication Services,168.93,85.404,0.066208028,0.077470817
43895,Communication Services,171.06,77.463,0.012608773,0.037900397
43894,Communication Services,177.63,67.546,0.038407576,0.018242509
43893,Communication Services,171.49,100.776,-0.034566233,0.051600276
43892,Communication Services,177.39,103.805,0.034404338,0.048769559
43889,Communication Services,171.25,160.363,-0.034613,0.048802628
43888,Communication Services,170.87,102.643,-0.002218978,0.022906032
43887,Communication Services,178.08,73.383,0.042195821,0.031406006
43886,Communication Services,178.45,77.907,0.002077718,0.028367783
43885,Communication Services,182.85,68.31,0.024656767,0.015965798
43882,Communication Services,189.12,57.264,0.034290402,0.006812009
43881,Communication Services,191.8,50.852,0.014170897,0.014226639
43880,Communication Services,192.97,42.148,0.006100104,0.005706912
43879,Communication Services,192.26,49.091,-0.003679328,0.006915103
43875,Communication Services,191.5,38.151,-0.00395298,0.000193501
43874,Communication Services,191.31,49.941,-0.000992167,0.002093611
43873,Communication Services,191.03,52.399,-0.001463593,0.000333349
43872,Communication Services,189.29,49.4,-0.009108517,0.005405778
43871,Communication Services,190.46,52.883,0.006180992,0.010811316
43868,Communication Services,188.88,49.18,-0.008295705,0.010236571
43867,Communication Services,188.68,58.797,-0.001058873,0.005117213
43866,Communication Services,186.55,53.232,-0.011288955,0.00723376
43865,Communication Services,186.46,56.927,-0.000482444,0.007641357
43864,Communication Services,185.16,54.567,-0.006972005,0.004588812
43861,Communication Services,182.84,68.017,-0.012529704,0.003929887
43860,Communication Services,185.19,64.594,0.012852767,0.017948118
43859,Communication Services,186.67,54.581,0.007991792,0.003437229
43858,Communication Services,187.48,45.565,0.004339208,0.002582767
43857,Communication Services,185.29,55.494,-0.011681246,0.011328172
43854,Communication Services,188.48,57.828,0.017216256,0.020433619
43853,Communication Services,190.47,59.898,0.010558149,0.004707992
43852,Communication Services,191.12,52.367,0.003412611,0.005052659
43851,Communication Services,191.01,68.122,-0.000575555,0.002820059
43847,Communication Services,191.1,68.622,0.00047118,0.000740153
43846,Communication Services,189.4,49.148,-0.008895866,0.006623501
43845,Communication Services,188.15,42.951,-0.006599789,0.001623572
43844,Communication Services,187.52,47.237,-0.003348392,0.002299085
43843,Communication Services,188.08,45.648,0.002986348,0.004479338
43840,Communication Services,186.63,38.376,-0.007709485,0.007563096
43839,Communication Services,186.92,46.704,0.001553877,0.006550186
43838,Communication Services,186.44,50.138,-0.002567944,0.002914567
43837,Communication Services,185.17,44.206,-0.006811843,0.00300089
43836,Communication Services,185.24,48.653,0.000378031,0.005084009
43833,Communication Services,183.01,40.849,-0.012038437,0.008779768
43832,Communication Services,184.03,43.457,0.005573466,0.012453496
43830,Communication Services,181.64,37.291,-0.012987013,0.013124241
43829,Communication Services,181.28,30.276,-0.001981942,0.00778176
43826,Communication Services,183.16,31.286,0.010370697,0.008734635
43825,Communication Services,183.42,32.326,0.001419524,0.006329435
43823,Communication Services,181.94,15.056,-0.008068913,0.006709338
43822,Communication Services,182.18,43.568,0.001319116,0.006638339
43819,Communication Services,182.8,149.058,0.003403228,0.001473689
43818,Communication Services,182.1,53.227,-0.003829322,0.005114185
43817,Communication Services,180.67,53.86,-0.007852828,0.002845049
43816,Communication Services,180.14,48.753,-0.002933525,0.003478472
43815,Communication Services,180.12,51.109,-0.000111025,0.001995809
43812,Communication Services,178.27,48.962,-0.01027093,0.007184138
43811,Communication Services,178.85,51.214,0.003253492,0.009563211
43810,Communication Services,178.86,44.348,0.0000559128,0.00226103
43809,Communication Services,178.32,44.461,-0.003019121,0.002174377
43808,Communication Services,178.96,44.438,0.003589053,0.004672685
43805,Communication Services,179.48,36.5,0.002905677,0.00048322
43804,Communication Services,178.36,45.953,-0.00624025,0.006467147
43803,Communication Services,177.67,73.63,-0.00386858,0.001677023
43802,Communication Services,176.54,48.261,-0.006360106,0.001761775
43801,Communication Services,176.69,44.258,0.000849666,0.005098078
43798,Communication Services,178.24,25.619,0.008772426,0.005602238
43796,Communication Services,178.89,35.825,0.003646768,0.003624387
43795,Communication Services,177.77,93.914,-0.006260831,0.00700573
43794,Communication Services,177.13,52.371,-0.003600158,0.00188138
43791,Communication Services,176.92,37.878,-0.00118557,0.001707371
43790,Communication Services,176.69,46.325,-0.001300023,0.0000809303
43789,Communication Services,176.25,54.945,-0.002490237,0.000841609
43788,Communication Services,177.66,48.736,0.008,0.007417718
43787,Communication Services,178.12,56.96,0.002589215,0.003826003
43784,Communication Services,177.63,60.269,-0.002750954,0.00377607
43783,Communication Services,176.38,43.127,-0.0070371,0.003030762
43782,Communication Services,175.85,45.517,-0.003004876,0.002851213
43781,Communication Services,175.11,44.016,-0.004208132,0.000850831
43780,Communication Services,174.59,38.78,-0.002969562,0.000875801
43777,Communication Services,175.28,49.718,0.003952116,0.004894366
43776,Communication Services,174.64,62.475,-0.003651301,0.005376428
43775,Communication Services,173.48,46.775,-0.006642235,0.00211491
43774,Communication Services,173.83,42.21,0.002017524,0.006123374
43773,Communication Services,173.95,45.423,0.00069033,0.000938468
43770,Communication Services,173.25,47.692,-0.004024145,0.003333637
43769,Communication Services,171.82,66.278,-0.008253968,0.002990937
43768,Communication Services,171.36,51.195,-0.00267722,0.003943356
43767,Communication Services,171.03,37.976,-0.00192577,0.000531355
43766,Communication Services,172.68,50.522,0.00964743,0.008183489
43763,Communication Services,170.68,45.334,-0.011582117,0.015011557
43762,Communication Services,169.48,57.111,-0.007030701,0.003218337
43761,Communication Services,170.73,40.962,0.007375502,0.010186723
43760,Communication Services,169.65,42.358,-0.006325778,0.009688267
43759,Communication Services,171.19,43.667,0.009077513,0.010891771
43756,Communication Services,170.48,64.441,-0.004147439,0.009351453
43755,Communication Services,171.98,47.071,0.008798686,0.009154292
43754,Communication Services,170.89,45.936,-0.006337946,0.010703215
43753,Communication Services,170.64,37.043,-0.001462929,0.003447158
43752,Communication Services,167.92,32.624,-0.015939991,0.010236828
43749,Communication Services,168.26,46.891,0.002024774,0.012703007
43748,Communication Services,166.53,36.493,-0.010281707,0.008701996
43747,Communication Services,165.47,34.573,-0.006365219,0.002769375
43746,Communication Services,164.85,44.524,-0.003746903,0.00185143
43745,Communication Services,167.05,44.656,0.013345466,0.01208613
43742,Communication Services,166.98,41.432,-0.000419036,0.009732973
43741,Communication Services,164.67,43.901,-0.013833992,0.009485806
43740,Communication Services,163.32,51.213,-0.008198215,0.003985096
43739,Communication Services,165.56,39.905,0.013715405,0.015495269
43738,Communication Services,167.26,46.008,0.010268181,0.002437556
43735,Communication Services,166.67,42.161,-0.003527442,0.009754979
43734,Communication Services,168.23,43.261,0.009359813,0.009112665
43733,Communication Services,169.58,44.566,0.008024728,0.000944047
43732,Communication Services,167.7,62.45,-0.011086213,0.013513476
43731,Communication Services,169.98,44.761,0.013595707,0.017452753
43728,Communication Services,170.66,159.334,0.004000471,0.006784856
43727,Communication Services,171.45,44.11,0.004629087,0.000444499
43726,Communication Services,171.35,47.899,-0.00058326,0.003685686
43725,Communication Services,171.49,42.851,0.000817041,0.000990163
43724,Communication Services,170.99,43.925,-0.002915622,0.002639391
43721,Communication Services,172.31,43.983,0.00771975,0.007520343
43720,Communication Services,172.39,52.194,0.000464279,0.005130392
43719,Communication Services,171.76,51.426,-0.003654504,0.00291242
43718,Communication Services,170.15,54.497,-0.009373544,0.004043972
43717,Communication Services,170.2,56.606,0.000293858,0.006835886
43714,Communication Services,169.82,41.421,-0.002232667,0.001786524
43713,Communication Services,170.2,46.907,0.002237663,0.003161001
43712,Communication Services,167.52,42.415,-0.015746181,0.012716498
43711,Communication Services,164.87,39.2,-0.015819007,0.0000514956
43707,Communication Services,166.58,47.072,0.010371808,0.018519703
43706,Communication Services,166.71,36.494,0.000780406,0.006782146
43705,Communication Services,164.51,42.085,-0.013196569,0.009883214
43704,Communication Services,163.68,49.741,-0.005045286,0.005763827
43703,Communication Services,163.52,40.373,-0.000977517,0.002876347
43700,Communication Services,161.06,62.083,-0.015044031,0.009946528
43699,Communication Services,165.36,34.225,0.026698125,0.029516162
43698,Communication Services,165.64,33.345,0.001693275,0.017681099
43697,Communication Services,164.99,40.934,-0.003924173,0.003972136
43696,Communication Services,166.64,48.773,0.010000606,0.009846306
43693,Communication Services,164.35,48.385,-0.013742199,0.016788698
43692,Communication Services,162.44,47.815,-0.011621539,0.001499533
43691,Communication Services,161.67,66.328,-0.004740212,0.004865833
43690,Communication Services,166.78,53.146,0.031607596,0.025701781
43689,Communication Services,164.32,35.036,-0.01474997,0.032779749
43686,Communication Services,165.94,44.771,0.009858812,0.017401037
43685,Communication Services,167.28,60.492,0.008075208,0.001261199
43684,Communication Services,163.64,60.319,-0.021759923,0.021096624
43683,Communication Services,164.33,53.29,0.004216573,0.018368157
43682,Communication Services,162.14,68.922,-0.013326842,0.012405068
43679,Communication Services,167.01,49.844,0.030035772,0.030661998
43678,Communication Services,168.35,55.322,0.008023472,0.015565047
43677,Communication Services,169.18,60.487,0.004930205,0.00218727
43676,Communication Services,171.08,42.329,0.011230642,0.004455082
43675,Communication Services,172.23,41.008,0.006722001,0.00318809
43672,Communication Services,173.05,54.741,0.004761075,0.001386584
43671,Communication Services,167.61,57.282,-0.031436001,0.025595198
43670,Communication Services,167.74,54.179,0.00077561,0.022777049
43669,Communication Services,166.27,45.093,-0.008763563,0.006745214
43668,Communication Services,165.77,46.189,-0.003007157,0.004070393
43665,Communication Services,165.51,52.763,-0.001568438,0.001017328
43664,Communication Services,167.72,51.288,0.013352668,0.010550815
43663,Communication Services,169.22,39.194,0.008943477,0.003117768
43662,Communication Services,170.73,42.908,0.008923295,0.0000142709
43661,Communication Services,170.84,38.317,0.000644292,0.005854139
43658,Communication Services,170.73,37.849,-0.000643877,0.000910873
43657,Communication Services,169.66,37.431,-0.006267206,0.003976294
43656,Communication Services,169.81,41.719,0.000884121,0.005056752
43655,Communication Services,167.69,37.894,-0.012484542,0.009453072
43654,Communication Services,167.22,38.124,-0.002802791,0.006846032
43651,Communication Services,168.73,32.07,0.00903002,0.008367061
43649,Communication Services,168.41,34.196,-0.001896521,0.007726232
43648,Communication Services,167.22,38.847,-0.007066089,0.003655436
43647,Communication Services,165.46,45.34,-0.010525057,0.00244586
